mmsi,inferred,known
205258890,Cargo,Cargo
205258890,Tanker,Cargo
205258890,Tanker,Cargo
205258890,Tanker,Cargo
205258890,Tanker,Cargo
205258890,Cargo,Cargo
205258890,Cargo,Cargo
205258890,Pilot,Cargo
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Pots and traps,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
224067670,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
247070990,Trawlers,Trawlers
249889000,Reefer,Reefer
249889000,Reefer,Reefer
249889000,Reefer,Reefer
249889000,Reefer,Reefer
249889000,Reefer,Reefer
249889000,Reefer,Reefer
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
247103750,Trawlers,Trawlers
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
240419000,Purse seines,Purse seines
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
245498000,Trawlers,Trawlers
256639000,Cargo,Cargo
256639000,Tanker,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
256639000,Tanker,Cargo
256639000,Cargo,Cargo
256639000,Cargo,Cargo
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
241140000,Purse seines,Purse seines
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
224133306,Trawlers,Trawlers
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Reefer,Cargo
636092489,Sailing,Cargo
636092489,Cargo,Cargo
636092489,Reefer,Cargo
636092489,Reefer,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
636092489,Cargo,Cargo
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
247071030,Trawlers,Trawlers
205488290,Pilot,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
205488290,Tanker,Tanker
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Cargo,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Reefer,Reefer
311296000,Cargo,Reefer
311296000,Reefer,Reefer
237470000,Trawlers,Trawlers
237470000,Trawlers,Trawlers
237470000,Trawlers,Trawlers
237470000,Trawlers,Trawlers
237470000,Trawlers,Trawlers
237470000,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
247071010,Trawlers,Trawlers
227574000,Trawlers,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set longlines,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set longlines,Set gillnets
227574000,Set gillnets,Set gillnets
227574000,Set gillnets,Set gillnets
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
372048000,Seismic vessel,Seismic vessel
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
224100590,Purse seines,Purse seines
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
211517600,Tanker,Tanker
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
247071020,Trawlers,Trawlers
308511000,Cargo,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
308511000,Reefer,Reefer
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247103780,Trawlers,Set gillnets
247071040,Squid,Trawlers
247071040,Trawlers,Trawlers
247071040,Trawlers,Trawlers
247071040,Trawlers,Trawlers
247071040,Trawlers,Trawlers
247071040,Trawlers,Trawlers
247071040,Trawlers,Trawlers
247071040,Sailing,Trawlers
247071040,Sailing,Trawlers
247071040,Sailing,Trawlers
247071040,Trawlers,Trawlers
247071040,Sailing,Trawlers
247071040,Sailing,Trawlers
224297320,Purse seines,Trawlers
224297320,Purse seines,Trawlers
224297320,Purse seines,Trawlers
224297320,Purse seines,Trawlers
224297320,Purse seines,Trawlers
224297320,Purse seines,Trawlers
235012112,Pilot,Trawlers
235012112,Trawlers,Trawlers
235012112,Purse seines,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Seismic vessel,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Trawlers,Trawlers
235012112,Set longlines,Trawlers
413794697,Cargo,Cargo
413794697,Cargo,Cargo
413794697,Cargo,Cargo
413794697,Cargo,Cargo
413794697,Cargo,Cargo
247071060,Purse seines,Trawlers
247071060,Tug,Trawlers
247071060,Seismic vessel,Trawlers
247071060,Pole and line,Trawlers
247071060,Purse seines,Trawlers
247071060,Sailing,Trawlers
247071060,Reefer,Trawlers
247071060,Sailing,Trawlers
247071060,Purse seines,Trawlers
247071060,Reefer,Trawlers
247071060,Trawlers,Trawlers
247071050,Tug,Trawlers
247071050,Tug,Trawlers
247071050,Reefer,Trawlers
247071050,Purse seines,Trawlers
247071050,Purse seines,Trawlers
247071050,Trawlers,Trawlers
247071050,Trawlers,Trawlers
247071050,Trawlers,Trawlers
247071050,Trawlers,Trawlers
247071050,Set longlines,Trawlers
247071050,Trawlers,Trawlers
247071050,Trawlers,Trawlers
247071050,Trawlers,Trawlers
235110763,Set gillnets,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
273875100,Trawlers,Trawlers
205455590,Squid,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Cargo,Cargo
205455590,Cargo,Cargo
205455590,Tanker,Cargo
205455590,Cargo,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
205455590,Tanker,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Sailing,Cargo
512000048,Reefer,Cargo
512000048,Reefer,Cargo
512000048,Sailing,Cargo
512000048,Sailing,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Tanker,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Cargo,Cargo
512000048,Sailing,Cargo
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
227312000,Trawlers,Trawlers
205226410,Sailing,Sailing
205226410,Sailing,Sailing
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
205045800,Tanker,Tanker
370115000,Tanker,Reefer
370115000,Reefer,Reefer
370115000,Reefer,Reefer
370115000,Reefer,Reefer
370115000,Reefer,Reefer
370115000,Reefer,Reefer
370115000,Reefer,Reefer
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
224067690,Trawlers,Trawlers
257753390,Sailing,Sailing
257753390,Sailing,Sailing
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
512000344,Pilot,Tug
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Set gillnets,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Set gillnets,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
211517810,Trawlers,Trawlers
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Tug,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Cargo,Tug
367362460,Tug,Tug
367362460,Cargo,Tug
367362460,Tug,Tug
367362460,Cargo,Tug
366936460,Cargo,Tug
366936460,Cargo,Tug
366936460,Cargo,Tug
366936460,Cargo,Tug
366936460,Cargo,Tug
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
273449380,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
235799000,Trawlers,Trawlers
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Trawlers,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Drifting longlines,Drifting longlines
224068000,Pole and line,Drifting longlines
224068000,Pole and line,Drifting longlines
224068000,Pole and line,Drifting longlines
224068000,Pole and line,Drifting longlines
224068000,Drifting longlines,Drifting longlines
701006299,Tug,Tanker
701006299,Tug,Tanker
701006299,Tug,Tanker
701006299,Tug,Tanker
701006299,Tug,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
701006299,Tanker,Tanker
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Tanker,Cargo
371065000,Tanker,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Cargo,Cargo
371065000,Reefer,Cargo
371065000,Reefer,Cargo
371065000,Cargo,Cargo
371065000,Tanker,Cargo
371065000,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Tug,Cargo
701006239,Tug,Cargo
701006239,Cargo,Cargo
701006239,Pots and traps,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Tug,Cargo
701006239,Pots and traps,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Pots and traps,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Cargo,Cargo
701006239,Pots and traps,Cargo
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Tanker,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
564462000,Trawlers,Tanker
224264670,Purse seines,Purse seines
224264670,Purse seines,Purse seines
224264670,Purse seines,Purse seines
224264670,Purse seines,Purse seines
224264670,Purse seines,Purse seines
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
273351170,Reefer,Reefer
370410000,Tanker,Cargo
370410000,Tanker,Cargo
370410000,Tanker,Cargo
370410000,Tanker,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Tanker,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
370410000,Cargo,Cargo
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
512000322,Tug,Tug
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
219218000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Pole and line,Trawlers
226198000,Pole and line,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
226198000,Trawlers,Trawlers
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Reefer,Reefer
273842700,Cargo,Reefer
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
224231980,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
247104060,Trawlers,Trawlers
227311840,Set gillnets,Set gillnets
227311840,Set gillnets,Set gillnets
227311840,Set longlines,Set gillnets
205161000,Cargo,Trawlers
205161000,Purse seines,Trawlers
205161000,Purse seines,Trawlers
205161000,Trawlers,Trawlers
