mmsi,name_count
319020300,4
311000175,4
311000421,4
413855479,4
311000265,4
413855496,4
311000252,4
413975701,4
311000250,4
413976611,4
413975705,4
413975709,4
413976605,4
311000215,4
311002900,4
311000102,4
413975724,4
311000080,4
311000076,4
413975743,4
311000012,4
413975751,4
310710964,4
413975754,4
413975757,4
413975761,4
413975584,4
413976642,4
311023300,4
311022600,4
413975524,4
311020500,4
413976632,4
413976628,4
311013900,4
413975572,4
311011900,4
311009700,4
310661000,4
413975588,4
413975601,4
413855449,4
311007000,4
311005200,4
413975642,4
413975683,4
413975686,4
311003237,4
413975687,4
413975692,4
413975921,4
413975886,4
413976556,4
310216000,4
413975902,4
310171000,4
310081000,4
310065000,4
413975913,4
310028000,4
413975917,4
413975919,4
413975884,4
309908080,4
413976554,4
309906000,4
413855700,4
309798000,4
309717000,4
413975948,4
413855709,4
413975952,4
413855717,4
413976543,4
310560000,4
413975766,4
310633000,4
310626865,4
310626817,4
310624000,4
310622000,4
413976569,4
310611000,4
310610127,4
310566938,4
413975797,4
311026300,4
310530000,4
310529000,4
413975813,4
413975834,4
413975847,4
413975856,4
413975857,4
413975859,4
413855632,4
310340000,4
310263000,4
413975330,4
413975248,4
311774000,4
311773000,4
413975273,4
413975279,4
413975286,4
311756000,4
413975307,4
311744000,4
413975323,4
311743000,4
413975223,4
413854921,4
311582000,4
413975336,4
311541078,4
413976705,4
311459000,4
413976700,4
311449000,4
311404000,4
311377000,4
311369000,4
312054000,4
312213000,4
413975117,4
413975119,4
312183000,4
413975133,4
312143000,4
413975143,4
312137000,4
413975157,4
413975162,4
312068000,4
311317000,4
312000000,4
413975165,4
413975167,4
413975174,4
413975181,4
413975184,4
311887000,4
413975211,4
311834000,4
413854896,4
311817000,4
311043100,4
311050900,4
413975442,4
311050300,4
311049400,4
413976678,4
413855265,4
413975456,4
413976672,4
311046500,4
311045300,4
311045100,4
311052700,4
311038000,4
311037800,4
311036900,4
311033200,4
311032200,4
413976654,4
413976652,4
311028800,4
413855365,4
311027800,4
311027500,4
311067000,4
311315000,4
413976689,4
311257000,4
311242000,4
413855067,4
311102000,4
311073800,4
413976686,4
311072400,4
311071500,4
311071400,4
413973913,4
413975395,4
311063900,4
413976681,4
413975416,4
413976679,4
311062500,4
311061700,4
413975425,4
311058600,4
311056800,4
311054900,4
413972505,4
338181900,4
413977211,4
338178257,4
338176823,4
413972484,4
338174817,4
413977200,4
338173004,4
338170517,4
338170368,4
338168514,4
413972499,4
413977215,4
413972510,4
338167228,4
413972514,4
413972517,4
338166468,4
413972524,4
338166147,4
338164387,4
413972531,4
338164025,4
413972548,4
338929000,4
413977284,4
341060000,4
341044000,4
341032000,4
340735831,4
340475731,4
340071528,4
339345000,4
339318822,4
339316116,4
339222658,4
413972565,4
338926407,4
338808000,4
413977245,4
413972451,4
338640000,4
338564000,4
338474000,4
338201947,4
338187035,4
338181928,4
338181902,4
338119699,4
413972679,4
413972686,4
413972695,4
338127461,4
338126671,4
338125422,4
338125093,4
413972707,4
413853195,4
413972709,4
413972710,4
413972675,4
413972711,4
413853203,4
338117303,4
338116608,4
338109671,4
338108974,4
338108508,4
413972736,4
413972741,4
338107656,4
413972746,4
338143803,4
413972599,4
338163022,4
413972608,4
413972613,4
413972615,4
338156221,4
338151486,4
338149219,4
338148853,4
338146543,4
338145389,4
413972392,4
338143481,4
338142533,4
338142515,4
338142336,4
338141859,4
338141061,4
338139678,4
413977174,4
413972665,4
338133443,4
413972671,4
413852265,4
351670000,4
351647000,4
351641000,4
413977378,4
351633000,4
351614000,4
413852239,4
351590000,4
351583000,4
413977365,4
351577000,4
351677000,4
351554000,4
351546000,4
351541000,4
351532000,4
351521000,4
413977357,4
413977346,4
413977345,4
351443000,4
351432000,4
351397000,4
413977405,4
352171000,4
352160000,4
413977437,4
352082000,4
413977427,4
352027000,4
351970000,4
351962000,4
413977421,4
413977411,4
413977408,4
351381000,4
413977401,4
351859056,4
351855000,4
351849000,4
351829000,4
413972098,4
351807032,4
413972113,4
351744000,4
413852202,4
413977392,4
341545000,4
349176395,4
348708360,4
347524193,4
345881275,4
344457216,4
344424968,4
341972000,4
413972350,4
341802000,4
413977307,4
341561000,4
349196800,4
341497000,4
341489000,4
413972364,4
341461000,4
341425000,4
341321000,4
341269000,4
413977292,4
413977289,4
341176000,4
413972382,4
413972282,4
351366000,4
413972234,4
413852331,4
413977341,4
413972248,4
413972261,4
413972269,4
351222000,4
413972273,4
351201000,4
413972277,4
413972750,4
351175000,4
413977335,4
413972294,4
413972297,4
351073000,4
351026000,4
413977316,4
413977315,4
413972330,4
349439176,4
413977312,4
319721000,4
319801000,4
413973518,4
319789000,4
413977079,4
319769000,4
413977077,4
413977072,4
319741000,4
413973535,4
413973542,4
413977059,4
413973553,4
319802000,4
413977053,4
319713011,4
413977050,4
413977045,4
413977041,4
413977039,4
413854115,4
319655000,4
413977012,4
413977007,4
413977000,4
319963000,4
322047180,4
321275990,4
321275970,4
321113284,4
413977112,4
413973415,4
321014870,4
320902023,4
413973421,4
413853837,4
319984000,4
413976987,4
319930000,4
413853924,4
319896000,4
413977105,4
319892000,4
413853987,4
413973478,4
413973479,4
319866000,4
413973491,4
413973500,4
413973844,4
413973803,4
319355000,4
413973809,4
319353000,4
413973819,4
319345000,4
413973827,4
319342000,4
413973834,4
319340000,4
413854283,4
413973799,4
413854285,4
413973851,4
413973854,4
413973856,4
319330919,4
413854305,4
413973858,4
413973872,4
413976944,4
413854321,4
413973903,4
413973733,4
413973621,4
319471000,4
413976975,4
319460000,4
413976971,4
319447000,4
413976968,4
413973637,4
413973656,4
319445000,4
413973693,4
413973366,4
413973735,4
319394000,4
413973747,4
413973753,4
413973761,4
413973771,4
319380000,4
413973787,4
413973792,4
413973794,4
413973796,4
336074248,4
338072179,4
338071000,4
413972942,4
413977135,4
413853392,4
413972946,4
338032758,4
338002496,4
337978650,4
337674760,4
336502568,4
413972936,4
413977125,4
413972966,4
413972970,4
413853555,4
413977121,4
413972974,4
334828000,4
413972976,4
413972986,4
413973022,4
334484000,4
413977150,4
413972752,4
338106071,4
338100442,4
338100071,4
338099712,4
338095972,4
413853373,4
338090732,4
413972774,4
413853379,4
338089115,4
334151000,4
413972780,4
338087471,4
413972794,4
413972799,4
413972849,4
413972857,4
413972867,4
413972891,4
338085245,4
413972893,4
338076327,4
325542000,4
332251445,4
332145441,4
332001000,4
331102000,4
413973300,4
329260248,4
328555845,4
413973317,4
413973319,4
327419032,4
413853735,4
413973167,4
325533836,4
325081235,4
325065872,4
413973342,4
413853769,4
413973347,4
413973349,4
413973355,4
322421832,4
322172973,4
322161900,4
333331081,4
333388529,4
413973056,4
413973066,4
413973067,4
413973083,4
413973084,4
333385756,4
413973119,4
333348503,4
333336666,4
333331171,4
413813079,4
333305766,4
413973149,4
333305711,4
413973150,4
333305618,4
333304188,4
333301556,4
413973152,4
333300744,4
413973163,4
333300139,4
563165000,4
533180066,4
272592000,4
768,4
440502000,4
413993403,4
338108005,4
891201526,4
477450000,4
533180046,4
636015232,4
352943000,4
413991684,4
211476040,4
413993406,4
272610000,4
227820000,4
227999300,4
247241600,4
247241200,4
413993392,4
533170168,4
311054300,4
247241100,4
755123456,4
311053400,4
533180128,4
477995259,4
636015249,4
244100307,4
227999100,4
563200000,4
413993398,4
533180036,4
245,4
352932000,4
533180170,4
311042400,4
244100987,4
753549572,4
563116000,4
352929000,4
533187000,4
247232770,4
753215688,4
208,4
247229700,4
244109000,4
211476090,4
244110000,4
440120300,4
244100166,4
311044000,4
457844000,4
533180169,4
247233800,4
413993407,4
311044300,4
891503688,4
361,4
388,4
754899583,4
244100722,4
352935000,4
444,4
563150000,4
533180140,4
888888867,4
677022400,4
533130099,4
228045600,4
477995293,4
247258400,4
413992311,4
272222222,4
244090230,4
244090050,4
563254000,4
440500139,4
244090258,4
247256100,4
352995000,4
311058100,4
247255400,4
888888892,4
272144000,4
477995302,4
228047900,4
244090032,4
2089,4
244090026,4
563264000,4
574991000,4
272141000,4
477995306,4
413993381,4
244089000,4
416248500,4
533059700,4
757088290,4
244090996,4
563212000,4
1088,4
228014900,4
228012700,4
244090922,4
352978000,4
636015261,4
272509000,4
477995269,4
575617537,4
755999250,4
413993391,4
1026,4
755890648,4
311055000,4
272532000,4
244110003,4
413991672,4
244090705,4
477444300,4
677025600,4
533130955,4
211473920,4
211473820,4
272453000,4
244090559,4
211472880,4
420560000,4
563238000,4
244090465,4
228032800,4
563240000,4
895666325,4
440125520,4
413991737,4
273111000,4
244153051,4
211480780,4
533648000,4
440125970,4
352745000,4
311021600,4
1073741343,4
745600000,4
576249000,4
244153122,4
636015094,4
470434000,4
477995233,4
352725000,4
576208000,4
247205900,4
227700468,4
244149000,4
352757000,4
227705582,4
470458000,4
677040700,4
440124100,4
440123900,4
416191500,4
311023800,4
311024400,4
533572000,4
273001111,4
457900040,4
563032000,4
1073217151,4
244153369,4
244153403,4
352719000,4
247191900,4
413993459,4
247190800,4
440127660,4
563031420,4
1070940420,4
227593750,4
563031250,4
244163000,4
211483120,4
338116239,4
244130292,4
470419000,4
211482350,4
896589658,4
470421000,4
1073717023,4
244153268,4
338115523,4
227643980,4
413992297,4
227654640,4
247193500,4
576277000,4
352724000,4
227662170,4
677042000,4
441706000,4
137,4
413994674,4
272911665,4
311037600,4
272961608,4
413993413,4
677036300,4
563084000,4
139,4
413991705,4
352842000,4
352841000,4
122,4
227769000,4
110,4
104,4
227763220,4
352882000,4
247223080,4
352888000,4
563094000,4
153,4
892414516,4
244110133,4
227787000,4
352900000,4
244110017,4
413993408,4
636015165,4
413991696,4
352922000,4
244110011,4
39,4
440122400,4
576146000,4
273000004,4
273000022,4
40,4
533517000,4
311030800,4
227721320,4
413994670,4
311030400,4
413996127,4
244130064,4
563063000,4
311028100,4
477995247,4
244130243,4
272132900,4
247213700,4
311033400,4
338114252,4
244110814,4
211479089,4
311035600,4
244110687,4
563082000,4
244110649,4
227757520,4
71,4
576062000,4
247219000,4
74,4
470465000,4
441726000,4
353222000,4
532765555,4
353221000,4
311265000,4
247322200,4
228364000,4
247322100,4
211437300,4
211437260,4
244060306,4
20805,4
413993333,4
636015520,4
353213000,4
884566677,4
884894599,4
247322000,4
247323200,4
416455000,4
413996019,4
881234567,4
311291000,4
676061000,4
636015529,4
228440000,4
23348,4
271072744,4
228700100,4
880210002,4
228724000,4
247331200,4
880000088,4
677003200,4
760375864,4
211439010,4
533000210,4
311168000,4
211439380,4
247319800,4
247317200,4
228326000,4
533000183,4
477415200,4
271222222,4
311125000,4
271222333,4
244060684,4
888123456,4
16510,4
247332900,4
636015495,4
636015498,4
247320490,4
353189000,4
19722,4
244060481,4
887361382,4
311249000,4
470523000,4
477413900,4
885015508,4
247321100,4
244060432,4
636015503,4
211438000,4
877673576,4
244050908,4
353368000,4
244050945,4
247355500,4
563544000,4
271072424,4
563540000,4
353365000,4
211426700,4
353353000,4
353348000,4
244052000,4
353346000,4
311367000,4
244054606,4
271072497,4
244060017,4
877673521,4
311378024,4
440500048,4
563550999,4
765000003,4
673817319,4
457555000,4
271072356,4
311391000,4
311392000,4
529652000,4
247440000,4
58501,4
413996002,4
311407000,4
353270000,4
247346000,4
878928320,4
440114880,4
311316000,4
413996017,4
247340600,4
228728000,4
247335700,4
244060111,4
563495000,4
353266000,4
311302000,4
353250000,4
311295000,4
563476000,4
416456000,4
311104000,4
271072616,4
311316068,4
413991623,4
636015556,4
247349900,4
211431140,4
636015557,4
353320000,4
311326000,4
244060078,4
563533000,4
244060048,4
563534000,4
413991619,4
43138,4
533020100,4
338104055,4
247282200,4
477435300,4
677014700,4
677015500,4
311064700,4
228179700,4
228178900,4
228200800,4
272098600,4
228173800,4
338105147,4
228168900,4
413993362,4
413993371,4
4238,4
413993378,4
6498,4
677009100,4
477435100,4
477995400,4
760001220,4
563314000,4
563324000,4
413994695,4
247285200,4
211462010,4
413991660,4
413993360,4
413993359,4
413996086,4
563352000,4
636015300,4
636015318,4
244070940,4
247273700,4
636015310,4
477995321,4
888882178,4
677020600,4
3256,4
272122000,4
533051000,4
247273000,4
440117990,4
533051300,4
413996106,4
533056500,4
247270600,4
353047000,4
244070881,4
228085000,4
247274800,4
533041500,4
244070846,4
228124900,4
211470290,4
416312000,4
211469580,4
247280830,4
272111100,4
636015320,4
228155000,4
4177,4
228155700,4
533000758,4
413996042,4
211444120,4
247309110,4
470498000,4
563412000,4
636015432,4
533000723,4
211447790,4
413996041,4
247306300,4
311077200,4
247305400,4
311076700,4
244067026,4
413996053,4
244070000,4
533000977,4
416445558,4
16412,4
244060828,4
533000528,4
244060815,4
457663000,4
244060788,4
533000516,4
533000501,4
338102084,4
636015475,4
563418000,4
211441890,4
636015477,4
271616161,4
413994696,4
247293900,4
9102,4
311067500,4
888852032,4
247293100,4
244070253,4
338103442,4
247291600,4
677005700,4
888862667,4
533004160,4
338103724,4
311066300,4
888866666,4
413996085,4
7777,4
413991751,4
413994699,4
247295400,4
247295700,4
10226,4
413996064,4
563359000,4
247297100,4
247299600,4
272051400,4
353057000,4
563361000,4
533001930,4
272036900,4
533000996,4
563393000,4
413994559,4
477534900,4
247122700,4
273335780,4
477995039,4
273335930,4
227196880,4
538002840,4
636014630,4
311000079,4
273336300,4
244615373,4
273336400,4
563020130,4
538002849,4
244615387,4
413994544,4
413994543,4
431003537,4
247131500,4
413993533,4
247134010,4
413993527,4
244615145,4
247139000,4
538002748,4
538002745,4
688186500,4
477995052,4
311000114,4
477995053,4
244615070,4
247141230,4
477991600,4
538002945,4
273338720,4
244615576,4
211535900,4
999000019,4
352173000,4
636014623,4
477541800,4
273338540,4
440133690,4
413996205,4
310711000,4
440134220,4
273339260,4
211536930,4
413991855,4
244615048,4
999000032,4
477995004,4
244615522,4
413996194,4
563019000,4
211534690,4
900001010,4
538002910,4
999000089,4
244615506,4
273337920,4
244615460,4
563019540,4
477535400,4
577112000,4
211517330,4
413994562,4
999966666,4
352258000,4
458687896,4
352256000,4
247145790,4
273332610,4
563022130,4
227237530,4
999911124,4
477995063,4
244525000,4
244538000,4
244541000,4
247144890,4
244543045,4
999903888,4
211517220,4
227240030,4
538002542,4
538002515,4
440509000,4
900000535,4
477995073,4
247146650,4
538002504,4
538002489,4
477995074,4
273332020,4
538002478,4
900000532,4
538002476,4
413991845,4
244577000,4
900000803,4
244582000,4
999888888,4
441600000,4
416029900,4
470260000,4
999821686,4
273334110,4
999811111,4
416018500,4
311000128,4
211521080,4
311000126,4
247142200,4
244615020,4
538003015,4
999900003,4
900000802,4
311000166,4
900000701,4
227222250,4
538002630,4
431003904,4
244576000,4
244573027,4
247143620,4
244573008,4
244571000,4
244567890,4
247143860,4
227226888,4
538003250,4
310637000,4
273343310,4
310627000,4
636014520,4
247075500,4
244620371,4
211552800,4
998501647,4
900002250,4
244620395,4
538003256,4
247072400,4
577196000,4
244620396,4
352086000,4
413994516,4
310593000,4
440135390,4
477552700,4
440135140,4
310645000,4
477975000,4
352100000,4
211551030,4
273343200,4
227142140,4
247081890,4
998501830,4
538003213,4
538003212,4
563013630,4
636014569,4
247063450,4
273344500,4
698958125,4
477559500,4
900002321,4
413994513,4
470254000,4
247064760,4
273345300,4
998501633,4
636014480,4
244620497,4
247062100,4
244620501,4
227120320,4
211556590,4
244620518,4
247083400,4
538003323,4
211555360,4
563012290,4
244620432,4
247065740,4
310566961,4
310570000,4
273343900,4
538003278,4
352077000,4
247069420,4
900002319,4
538003268,4
413996235,4
413996233,4
563017220,4
338126157,4
900001235,4
352149000,4
227167930,4
636014612,4
352147000,4
244615738,4
900001326,4
227168170,4
244615899,4
998512016,4
273341570,4
352134000,4
538003107,4
338126674,4
998512006,4
273341630,4
227168570,4
538003031,4
998543022,4
227171720,4
338126093,4
563017330,4
227173270,4
352151000,4
247111111,4
998711082,4
998858026,4
247113252,4
459897656,4
352156000,4
538003020,4
338126819,4
563014090,4
477985400,4
431002698,4
211549060,4
352111000,4
352109000,4
227150260,4
227146600,4
998502461,4
244620088,4
244620095,4
244620101,4
477549000,4
227145300,4
538003201,4
244620246,4
352279000,4
273342900,4
247088700,4
538003153,4
440134270,4
577188000,4
310679000,4
477546000,4
732122316,4
477985900,4
413996217,4
538003114,4
732179332,4
247098800,4
310708000,4
352119000,4
227433000,4
244250641,4
244250656,4
352596000,4
247161000,4
413994599,4
273313200,4
244250732,4
413991768,4
338119343,4
900000023,4
563028010,4
537206785,4
273313950,4
211500900,4
563027970,4
273314230,4
244260194,4
352623000,4
900000005,4
227526340,4
211494200,4
211494080,4
413994623,4
311011400,4
244250603,4
247162900,4
352632000,4
311012800,4
211493550,4
273298600,4
416146307,4
211493530,4
457900082,4
576555000,4
244266000,4
273315900,4
636014968,4
576627000,4
273316460,4
227345620,4
537608990,4
537206840,4
413994579,4
211506310,4
273317610,4
211506730,4
227334010,4
311003700,4
211507000,4
273277000,4
211505460,4
273315050,4
227362150,4
352531000,4
563027320,4
352544000,4
416122600,4
537206826,4
537206824,4
413996163,4
537206814,4
247157410,4
227382000,4
537206805,4
537206802,4
677045000,4
244180399,4
636015015,4
247186900,4
227566460,4
211489050,4
273155500,4
247184800,4
677044600,4
440128460,4
1056964191,4
273195000,4
636015005,4
273196400,4
227564570,4
1056964190,4
227564180,4
273199400,4
227573170,4
533888000,4
227573310,4
533882000,4
352684000,4
273151100,4
1060920374,4
244180089,4
227577000,4
352687000,4
477995205,4
227580280,4
211484230,4
576404000,4
244173000,4
244210508,4
227551320,4
636014996,4
338117571,4
477995195,4
211492690,4
416164900,4
533955000,4
1055712609,4
244210187,4
413991758,4
413996156,4
244210820,4
273270200,4
470384000,4
413993474,4
338118702,4
352498000,4
477477200,4
416165800,4
227559430,4
413994628,4
247177700,4
1056947838,4
1056948031,4
211490510,4
273222111,4
563030090,4
1056956223,4
244180946,4
227562340,4
563030590,4
1056964159,4
999999905,4
413993487,4
413993489,4
457990000,4
352388000,4
538002138,4
999999912,4
211513090,4
999999910,4
440132730,4
211513170,4
999999902,4
441631000,4
636014791,4
352372000,4
211513320,4
999999777,4
563025030,4
538002065,4
739640500,4
227285111,4
900000138,4
352390000,4
900000135,4
211512290,4
227289000,4
244355000,4
211511740,4
244341000,4
211511630,4
244336000,4
247150060,4
311000343,4
244391152,4
227262690,4
413993502,4
227262530,4
477519300,4
352312000,4
636014714,4
273331000,4
227252850,4
227262710,4
636014709,4
211515850,4
247147320,4
247146890,4
999990000,4
311000255,4
538002453,4
1010251571,4
636014718,4
244391057,4
211514310,4
211514300,4
477514600,4
636014741,4
244387000,4
227270000,4
431004405,4
352351000,4
900000189,4
477503010,4
211513660,4
563024970,4
244369970,4
636014937,4
538001386,4
211507329,4
273318420,4
413994570,4
538001576,4
413994569,4
247151060,4
273318700,4
741355632,4
244270406,4
211507500,4
211508080,4
477995174,4
677060500,4
244270447,4
273318810,4
636014934,4
247151980,4
563026530,4
563026570,4
244270265,4
538001331,4
741357616,4
352456000,4
244270252,4
741357624,4
311003213,4
352485000,4
457900097,4
227332640,4
538001174,4
477995180,4
244318000,4
477995154,4
227314440,4
1012941406,4
538001921,4
1011570511,4
677789954,4
244297000,4
244312000,4
227317030,4
900000109,4
227302000,4
311000369,4
1010513751,4
352407000,4
679362821,4
244331984,4
529625000,4
244285000,4
273319750,4
311000423,4
244282000,4
244277000,4
1020396190,4
227318120,4
413991794,4
273319030,4
1025540616,4
227318690,4
244270625,4
211508200,4
538001696,4
477486900,4
211175160,4
636016185,4
240941000,4
240957000,4
564389000,4
240960000,4
338070653,4
211174170,4
354462000,4
240936000,4
271020132,4
772227140,4
844551688,4
240968000,4
240971000,4
564371000,4
636016138,4
354444000,4
842720300,4
842297452,4
574070044,4
338070304,4
842297428,4
211169530,4
842297412,4
14100159,4
251157840,4
211169360,4
271015015,4
564398000,4
251162340,4
211167440,4
211166410,4
470727000,4
241019000,4
413994737,4
413991446,4
771678079,4
271040029,4
564338000,4
211183280,4
574087000,4
354410000,4
211184660,4
241128000,4
312558000,4
271040136,4
477271300,4
574100001,4
271040147,4
240864000,4
241015000,4
211181660,4
241014000,4
636016128,4
230015000,4
240990000,4
354436000,4
240982000,4
211179380,4
230024098,4
564360000,4
477266200,4
564368000,4
636016136,4
354441000,4
418560103,4
20315318,4
525015385,4
564447000,4
251255110,4
240807000,4
354542000,4
636016269,4
20080315,4
564452000,4
251249110,4
20000000,4
470769000,4
338069172,4
525015470,4
842198216,4
240834000,4
338069896,4
841993932,4
211142440,4
251272640,4
211140670,4
525015371,4
230224896,4
251302340,4
413991421,4
271010510,4
413991419,4
251304340,4
419765000,4
564462000,4
211137280,4
841477260,4
312658000,4
354527000,4
842255580,4
636016231,4
312672259,4
457022000,4
251186110,4
354514000,4
418500207,4
564423000,4
525015654,4
440105750,4
312656000,4
842297396,4
211165590,4
636016211,4
477264100,4
338075797,4
16449538,4
211152440,4
338069994,4
842255436,4
230056340,4
211149350,4
842253549,4
842253508,4
230060110,4
354533000,4
636016243,4
230070690,4
477257600,4
842222812,4
477257300,4
9102681,4
413991488,4
211214980,4
312411000,4
241390000,4
431400035,4
857951436,4
250001396,4
857955012,4
857918668,4
9102638,4
242011100,4
770576241,4
229763840,4
242149100,4
413991497,4
413991501,4
440301700,4
312412000,4
354240000,4
241351000,4
271040913,4
229800000,4
9103111,4
354264000,4
312424000,4
241330000,4
211213670,4
574100260,4
250002133,4
564199000,4
229812000,4
211211520,4
229652000,4
636015982,4
229700000,4
271041325,4
229653000,4
457139000,4
770576202,4
440301320,4
470708000,4
271041268,4
229651000,4
211225620,4
413991507,4
574121212,4
249957000,4
249955000,4
9022012,4
271040812,4
636015985,4
211223970,4
312370000,4
440301540,4
636015990,4
242888888,4
431301658,4
242885000,4
211222830,4
770576227,4
770576229,4
211222750,4
857984616,4
354174000,4
413995728,4
477274400,4
211204290,4
211204360,4
229930000,4
564280000,4
229907058,4
564278000,4
211205570,4
211205640,4
354359000,4
477274900,4
855819396,4
636016081,4
636016080,4
338079516,4
354323000,4
574100254,4
564269000,4
241233000,4
636016096,4
477271400,4
211200340,4
12000000,4
250494000,4
417865439,4
250506000,4
211191520,4
440303250,4
229989000,4
241164000,4
251015000,4
241160000,4
848580450,4
354282000,4
250002694,4
354290000,4
312468000,4
312464000,4
671221000,4
241285000,4
856621056,4
229830000,4
241274000,4
636016056,4
312454000,4
440302400,4
564217000,4
636016033,4
856935660,4
241325000,4
525015345,4
229841000,4
9512291,4
492133715,4
574100258,4
671194000,4
271040582,4
229844000,4
564245000,4
636016068,4
440105950,4
271040552,4
856106132,4
229870000,4
457097000,4
564264000,4
41305701,4
253242396,4
231486259,4
271002709,4
239734500,4
335544325,4
253242278,4
253242256,4
314003000,4
354934000,4
413991389,4
239762000,4
239772000,4
239787500,4
636016435,4
354914000,4
354905000,4
354900000,4
239664100,4
354953000,4
41374900,4
636016456,4
354961000,4
253260000,4
231656205,4
334973000,4
525011077,4
413994741,4
271002606,4
314011000,4
440103320,4
525010251,4
239652000,4
574012077,4
525012080,4
240032000,4
312977000,4
636016399,4
440103830,4
38937824,4
240059000,4
231160000,4
413995685,4
337265600,4
636016396,4
312944000,4
240159000,4
210754000,4
525012317,4
210763776,4
564655000,4
271010044,4
336953740,4
271010034,4
354871000,4
41000000,4
336934869,4
354878000,4
827638146,4
354884000,4
231225986,4
41202401,4
210583000,4
239879300,4
354895000,4
41225737,4
564742000,4
232002153,4
574002340,4
314066000,4
355082000,4
271002481,4
574002550,4
334342000,4
44700291,4
314187000,4
253447000,4
636016488,4
477216000,4
314054000,4
564730000,4
413995643,4
239410300,4
253443000,4
525009041,4
271002456,4
413995623,4
271002451,4
825243760,4
210125000,4
210123000,4
333666999,4
824430020,4
333485896,4
210119000,4
254351000,4
413993176,4
232002653,4
232002662,4
355015000,4
564715000,4
564709000,4
564707000,4
825520184,4
231823000,4
355047000,4
239615000,4
314014000,4
271002555,4
314012000,4
355000000,4
271002602,4
271002603,4
210440000,4
231712000,4
210446000,4
240169000,4
667008025,4
253327000,4
253336000,4
239478000,4
239470100,4
42809995,4
413995651,4
564726000,4
499713808,4
210318000,4
253407000,4
232001250,4
44250603,4
210261000,4
525009087,4
251434084,4
354692000,4
251466110,4
312778000,4
240602000,4
240612000,4
230651000,4
354687000,4
230642000,4
240593000,4
841190468,4
230633000,4
23456789,4
667487000,4
312770000,4
230621000,4
564507000,4
354665000,4
240589000,4
574013003,4
25298976,4
230941680,4
240565000,4
230942790,4
240547000,4
354701000,4
354708000,4
240513000,4
840091853,4
840000000,4
211103150,4
230946000,4
338035519,4
354625000,4
230339000,4
251343540,4
21628960,4
477250300,4
312747000,4
525015322,4
21526690,4
251332110,4
354641000,4
354622000,4
773861394,4
312736000,4
354608000,4
271010500,4
271010505,4
440105280,4
230957000,4
564495000,4
574040027,4
240672000,4
413993206,4
667595000,4
251404110,4
354655000,4
564503000,4
440104960,4
354663000,4
240651892,4
312767000,4
230618000,4
271010407,4
23002833,4
240235000,4
413995723,4
231009000,4
210900000,4
354774000,4
636016367,4
251990591,4
525013032,4
251989800,4
240221000,4
440104290,4
210914000,4
413995724,4
525014005,4
210921000,4
413991405,4
636016363,4
240278000,4
210880000,4
413995722,4
564568000,4
231017936,4
354790000,4
337641474,4
354791000,4
210832000,4
636016382,4
240177000,4
354793000,4
354797000,4
354799000,4
564593000,4
413995707,4
230984000,4
354730000,4
667209900,4
28313438,4
27722800,4
27653800,4
230987410,4
230986000,4
251795240,4
525014080,4
574012380,4
271010308,4
27101500,4
251782110,4
240472050,4
240480000,4
477229300,4
477309000,4
240383000,4
240349000,4
564547000,4
413993197,4
312829000,4
211000385,4
230992170,4
240284000,4
312874000,4
312884000,4
251841770,4
210952000,4
636016352,4
33333333,4
413992339,4
229136000,4
636015696,4
229157000,4
574400000,4
413995934,4
248397000,4
563827000,4
563817000,4
353593000,4
271043837,4
353592000,4
477353400,4
353585000,4
563805000,4
311753000,4
353578000,4
636015670,4
636015666,4
211355970,4
835901,4
525924924,4
413991569,4
574389000,4
244020697,4
413991567,4
871480,4
244020673,4
244020555,4
896655,4
413995922,4
525678890,4
211353930,4
311818000,4
524532,4
477384000,4
470563000,4
248256000,4
229104000,4
229103000,4
524568,4
244029078,4
248255000,4
563769000,4
244029708,4
524480,4
636015642,4
244030023,4
524432,4
248254000,4
248228000,4
248527000,4
563771000,4
244026143,4
871485428,4
606574,4
248324000,4
671591000,4
413995949,4
470566000,4
248351000,4
353560000,4
311749000,4
563793000,4
477356000,4
574405000,4
248359000,4
2112135,4
248790000,4
244020116,4
248769000,4
244020117,4
525025095,4
636015760,4
338095647,4
248724000,4
413995885,4
271043415,4
353712000,4
563916000,4
770123456,4
413995899,4
440109620,4
770111111,4
867680460,4
2345678,4
636015761,4
229309000,4
413995878,4
563946000,4
353734000,4
413995877,4
574355000,4
244016162,4
574347000,4
470624000,4
244010970,4
248891000,4
311969000,4
2424124,4
563883000,4
248646034,4
574385000,4
563890000,4
311906000,4
244020444,4
999563,4
477351400,4
870004283,4
311913000,4
413995908,4
248552000,4
311831000,4
525577712,4
563871000,4
486628435,4
229199000,4
229094000,4
574380000,4
229254000,4
211347020,4
229265000,4
486840000,4
248681000,4
636015750,4
1246469,4
1293720,4
1299416,4
248697000,4
271043491,4
636015751,4
867780812,4
271043476,4
529407000,4
672335077,4
574610000,4
672337141,4
117096,4
353425000,4
672339168,4
636015590,4
248000149,4
440112860,4
311571000,4
529426000,4
211386900,4
211387530,4
413993315,4
563630000,4
636015585,4
529466000,4
672335060,4
353430000,4
413994719,4
244046385,4
123503,4
413995977,4
248000399,4
123513,4
311663000,4
413995976,4
244043979,4
672262000,4
123551,4
413995973,4
311702000,4
563579000,4
211407760,4
311471000,4
563584000,4
563581000,4
211409100,4
244050477,4
529545000,4
311467000,4
